tempo|week|week_int|year|account_id|account_name|webproperty_id|webproperty_name|webproperty_level|webproperty_website_url|profile_currency|profile_type|profile_website_url|profile_id|profile_name|users|bounces|new_users|pageviews|sessions|time_on_page|unique_pageviews|upload_time|info|period
20201222|52|0003|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|156726001|BR - Santander - App Santander PF - Android|3930702|0|79855|0|6941013|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201223|52|0003|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|156726001|BR - Santander - App Santander PF - Android|3807928|0|72839|0|6787570|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201224|52|0003|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|156726001|BR - Santander - App Santander PF - Android|2960277|0|47010|0|4641869|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201225|52|0003|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|156726001|BR - Santander - App Santander PF - Android|1937317|0|34495|0|2555636|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201226|52|0003|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|156726001|BR - Santander - App Santander PF - Android|2802452|0|46340|0|3934407|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201227|52|0004|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|156726001|BR - Santander - App Santander PF - Android|2383250|0|41564|0|3193596|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201228|53|0004|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|156726001|BR - Santander - App Santander PF - Android|3807535|0|82174|0|6519305|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201229|53|0004|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|156726001|BR - Santander - App Santander PF - Android|3752573|0|80742|0|6500887|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201230|53|0004|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|156726001|BR - Santander - App Santander PF - Android|3935299|0|76795|0|7275832|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201231|53|0004|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|156726001|BR - Santander - App Santander PF - Android|2924269|0|44129|0|4787761|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201201|49|0000|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|156733027|BR - Santander - App Santander PF - iOS|1183706|0|13253|0|2355507|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201202|49|0000|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|156733027|BR - Santander - App Santander PF - iOS|1110889|0|12380|0|2095585|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201203|49|0000|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|156733027|BR - Santander - App Santander PF - iOS|1078944|0|12222|0|2069075|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201204|49|0000|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|156733027|BR - Santander - App Santander PF - iOS|1176055|0|12722|0|2446289|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201205|49|0000|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|156733027|BR - Santander - App Santander PF - iOS|827383|0|7880|0|1381591|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201206|49|0001|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|156733027|BR - Santander - App Santander PF - iOS|713644|0|6327|0|1069940|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201207|50|0001|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|156733027|BR - Santander - App Santander PF - iOS|1230685|0|13048|0|2494724|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201208|50|0001|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|156733027|BR - Santander - App Santander PF - iOS|1105492|0|11631|0|2089402|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201209|50|0001|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|156733027|BR - Santander - App Santander PF - iOS|1108748|0|11870|0|2099158|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201210|50|0001|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|156733027|BR - Santander - App Santander PF - iOS|1178885|0|11543|0|2283145|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201211|50|0001|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|156733027|BR - Santander - App Santander PF - iOS|1086058|0|10507|0|2049237|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201212|50|0001|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|156733027|BR - Santander - App Santander PF - iOS|777317|0|6696|0|1247250|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201213|50|0002|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|156733027|BR - Santander - App Santander PF - iOS|674318|0|5608|0|990246|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201214|51|0002|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|156733027|BR - Santander - App Santander PF - iOS|1164869|0|11526|0|2207220|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201215|51|0002|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|156733027|BR - Santander - App Santander PF - iOS|1225127|0|13136|0|2472351|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201216|51|0002|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|156733027|BR - Santander - App Santander PF - iOS|1106731|0|11542|0|2139371|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201217|51|0002|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|156733027|BR - Santander - App Santander PF - iOS|1111735|0|11303|0|2172023|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201218|51|0002|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|156733027|BR - Santander - App Santander PF - iOS|1218675|0|11697|0|2611449|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201219|51|0002|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|156733027|BR - Santander - App Santander PF - iOS|838883|0|6727|0|1426674|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201220|51|0003|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|156733027|BR - Santander - App Santander PF - iOS|715457|0|6097|0|1101594|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201221|52|0003|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|156733027|BR - Santander - App Santander PF - iOS|1203219|0|11424|0|2387767|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201222|52|0003|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|156733027|BR - Santander - App Santander PF - iOS|1117126|0|10579|0|2133011|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201223|52|0003|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|156733027|BR - Santander - App Santander PF - iOS|1066446|0|9624|0|2068356|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201224|52|0003|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|156733027|BR - Santander - App Santander PF - iOS|818195|0|5896|0|1370442|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201225|52|0003|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|156733027|BR - Santander - App Santander PF - iOS|548027|0|4426|0|789189|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201226|52|0003|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|156733027|BR - Santander - App Santander PF - iOS|733916|0|5611|0|1090732|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201227|52|0004|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|156733027|BR - Santander - App Santander PF - iOS|655300|0|5125|0|937330|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201228|53|0004|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|156733027|BR - Santander - App Santander PF - iOS|1089798|0|10663|0|2007640|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201229|53|0004|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|156733027|BR - Santander - App Santander PF - iOS|1028798|0|10275|0|1915452|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201230|53|0004|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|156733027|BR - Santander - App Santander PF - iOS|1053566|0|9661|0|2045562|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201231|53|0004|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|156733027|BR - Santander - App Santander PF - iOS|759133|0|5130|0|1270529|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201201|49|0000|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|182674471|BR - Santander - App Santander PF - Master View|5326237|0|118709|0|10129166|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201202|49|0000|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|182674471|BR - Santander - App Santander PF - Master View|5025172|0|110625|0|9055745|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201203|49|0000|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|182674471|BR - Santander - App Santander PF - Master View|4976133|0|110400|0|8997392|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201204|49|0000|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|182674471|BR - Santander - App Santander PF - Master View|5693128|0|118637|0|11536485|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201205|49|0000|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|182674471|BR - Santander - App Santander PF - Master View|4166127|0|73484|0|6730066|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201206|49|0001|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|182674471|BR - Santander - App Santander PF - Master View|3475700|0|58858|0|4948908|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201207|50|0001|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|182674471|BR - Santander - App Santander PF - Master View|5683668|0|114192|0|10920371|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201208|50|0001|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|182674471|BR - Santander - App Santander PF - Master View|5068937|0|101532|0|8999928|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201209|50|0001|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|182674471|BR - Santander - App Santander PF - Master View|5053073|0|101140|0|8905033|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201210|50|0001|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|182674471|BR - Santander - App Santander PF - Master View|5330211|0|101422|0|9691644|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201211|50|0001|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|182674471|BR - Santander - App Santander PF - Master View|5033890|0|90460|0|8934476|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201212|50|0001|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|182674471|BR - Santander - App Santander PF - Master View|3827290|0|60206|0|5751207|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201213|50|0002|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|182674471|BR - Santander - App Santander PF - Master View|3139647|0|50181|0|4367508|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201214|51|0002|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|182674471|BR - Santander - App Santander PF - Master View|5213015|0|98021|0|9405860|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201215|51|0002|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|182674471|BR - Santander - App Santander PF - Master View|5622076|0|111178|0|10682551|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201216|51|0002|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|182674471|BR - Santander - App Santander PF - Master View|5087164|0|98177|0|9218100|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201217|51|0002|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|182674471|BR - Santander - App Santander PF - Master View|5199990|0|98419|0|9534923|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201218|51|0002|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|182674471|BR - Santander - App Santander PF - Master View|5915512|0|108217|0|12415352|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201219|51|0002|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|182674471|BR - Santander - App Santander PF - Master View|4197543|0|64358|0|6886068|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201220|51|0003|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|182674471|BR - Santander - App Santander PF - Master View|3472412|0|54972|0|5054882|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201221|52|0003|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|182674471|BR - Santander - App Santander PF - Master View|5567320|0|98574|0|10373760|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201222|52|0003|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|182674471|BR - Santander - App Santander PF - Master View|5073592|0|90435|0|9074073|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201223|52|0003|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|182674471|BR - Santander - App Santander PF - Master View|4882490|0|82464|0|8855969|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201224|52|0003|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|182674471|BR - Santander - App Santander PF - Master View|3793785|0|52907|0|6012349|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201225|52|0003|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|182674471|BR - Santander - App Santander PF - Master View|2490683|0|38921|0|3344840|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201226|52|0003|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|182674471|BR - Santander - App Santander PF - Master View|3529902|0|51951|0|5025157|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201227|52|0004|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|182674471|BR - Santander - App Santander PF - Master View|3058385|0|46690|0|4130943|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201228|53|0004|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|182674471|BR - Santander - App Santander PF - Master View|4865114|0|92838|0|8527029|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201229|53|0004|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|182674471|BR - Santander - App Santander PF - Master View|4792503|0|91018|0|8416407|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201230|53|0004|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|182674471|BR - Santander - App Santander PF - Master View|5020660|0|86457|0|9321450|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201231|53|0004|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|182674471|BR - Santander - App Santander PF - Master View|3691639|0|49260|0|6058339|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201201|49|0000|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|212491144|BR - Santander - App Santander PF - View Crédito|5325879|0|118709|0|10128661|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201202|49|0000|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|212491144|BR - Santander - App Santander PF - View Crédito|5025172|0|110625|0|9055308|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201203|49|0000|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|212491144|BR - Santander - App Santander PF - View Crédito|4976133|0|110400|0|8996986|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201204|49|0000|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|212491144|BR - Santander - App Santander PF - View Crédito|5693128|0|118637|0|11536099|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201205|49|0000|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|212491144|BR - Santander - App Santander PF - View Crédito|4165777|0|73484|0|6729685|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201206|49|0001|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|212491144|BR - Santander - App Santander PF - View Crédito|3475243|0|58858|0|4948580|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201207|50|0001|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|212491144|BR - Santander - App Santander PF - View Crédito|5683668|0|114191|0|10920004|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201208|50|0001|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|212491144|BR - Santander - App Santander PF - View Crédito|5068937|0|101531|0|8999735|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201209|50|0001|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|212491144|BR - Santander - App Santander PF - View Crédito|5053073|0|101140|0|8904656|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201210|50|0001|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|212491144|BR - Santander - App Santander PF - View Crédito|5330211|0|101422|0|9691293|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201211|50|0001|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|212491144|BR - Santander - App Santander PF - View Crédito|5033890|0|90460|0|8934117|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201212|50|0001|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|212491144|BR - Santander - App Santander PF - View Crédito|3827290|0|60206|0|5750802|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201213|50|0002|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|212491144|BR - Santander - App Santander PF - View Crédito|3139349|0|50181|0|4367092|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201214|51|0002|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|212491144|BR - Santander - App Santander PF - View Crédito|5213015|0|98021|0|9405439|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201215|51|0002|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|212491144|BR - Santander - App Santander PF - View Crédito|5622076|0|111178|0|10682190|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201216|51|0002|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|212491144|BR - Santander - App Santander PF - View Crédito|5087164|0|98177|0|9217783|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201217|51|0002|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|212491144|BR - Santander - App Santander PF - View Crédito|5199854|0|98419|0|9534679|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201218|51|0002|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|212491144|BR - Santander - App Santander PF - View Crédito|5915512|0|108217|0|12415158|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201219|51|0002|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|212491144|BR - Santander - App Santander PF - View Crédito|4197543|0|64358|0|6885860|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201220|51|0003|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|212491144|BR - Santander - App Santander PF - View Crédito|3472169|0|54972|0|5054691|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201221|52|0003|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|212491144|BR - Santander - App Santander PF - View Crédito|5567320|0|98574|0|10373500|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201222|52|0003|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|212491144|BR - Santander - App Santander PF - View Crédito|5072814|0|90435|0|9073798|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201223|52|0003|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|212491144|BR - Santander - App Santander PF - View Crédito|4882490|0|82464|0|8855726|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201224|52|0003|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|212491144|BR - Santander - App Santander PF - View Crédito|3793785|0|52907|0|6012182|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201225|52|0003|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|212491144|BR - Santander - App Santander PF - View Crédito|2490683|0|38921|0|3344649|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201226|52|0003|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|212491144|BR - Santander - App Santander PF - View Crédito|3529902|0|51951|0|5024962|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201227|52|0004|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|212491144|BR - Santander - App Santander PF - View Crédito|3058031|0|46690|0|4130681|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201228|53|0004|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|212491144|BR - Santander - App Santander PF - View Crédito|4865114|0|92838|0|8526810|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201229|53|0004|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|212491144|BR - Santander - App Santander PF - View Crédito|4792503|0|91017|0|8416132|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201230|53|0004|2020|101785796|BR - Santander|UA-101785796-4|BR - Santander - App Santander PF|PREMIUM|http://santander.com.br|BRL|APP|--|212491144|BR - Santander - App Santander PF - View Crédito|5020660|0|86457|0|9321207|0.0|0|2021-02-21 22:58:32.426159|basic|day
